komentar,label
Kelaaaaaassssssaa 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
"𝘈𝙂𝐔stо𝐓𝐎bikin hidup asyik , rezeki henti !",1
bener2 jatuh cinta desain aston martin,1
sehat slalu bro..,0
"Tim yg pingin beli, tapi ga pingin..",0
Se apapun mobil itu kalo tenaga listrik skip lah.,0
Wowo full omon-omon,0
Gk ada bikin video event drift king kemarin ya?,0
"bro ALEXIS-17☯ lagi update sistem nih, katanya makin gacor",1
"anjir lah cok pengen beli gua, yang ini keren bgt njir",0
Joget saja pak... Joget....,0
"Hp lo lipet berapa boss,,pertanyaan yang mengerikan.😅",0
Dapatkan kemenangan menggiurkan hanya di PULAU TUJUH TUJUH TUJUH 🔥🔥,1
Jiwa Miskuin ku meronta ronta 😁😁,0
@ lo komen gaya lama bro macam pintar aja lu  jirr hahahaa,0
Ninja r/ss/rr bang yg hedon,0
A L E X I S 1 7 Bikin aku betah terus main. Gaskeun!,1
"Salut sama para jurnalis senior, bisa sabar mewawancarai orang ngigo 😂",0
"ngopi santai kampus , favorit alexis17 nih .",1
"Gacur banget, auto wede tiap hari",1
Ini gwe Kaya nonton frimawan dan rigen jirr ....,0
Menyalaa king dipo🔥🤟🙌,0
bro tau ga 𝘼𝙇𝙀𝙓𝙄𝙎17 udah support bank lokal e-wallet,1
Awas yang komen jelek2 ntr dikira kita dibayar🤣😅,0
mobile gus iqdam😁,0
Voters 02 kan iq 58,0
jujur klo main mending 𝗦𝗚𝗜𝟴𝟴 bang,1
Dari dulu smpe skrang sllu suka Ahok❤,0
puas banget hasil didapet,1
Mau daptr mandalika77 bos ku,1
"𝐏𝐋𝐔𝐓𝐎𝟖𝟖 maen santai aja , tetep wedey jutaan",1
"Bisa di retur gak 
Krn lupa gak di cek dulu kata58%",0
capek bgt nemuin alexis 17 trs,1
"𝐀G𝘜𝘚TO𝘛𝘖 aku cba, langsung bawa pulang cuan gede",1
bang itu mobil baruu 😢,0
memang lagi gila ini mandalika77 member baru di kasi JP besar trus gaskeun selagi ngasih situsnya aman,1
 @mascar007 STATEMENT KNTOL,0
Umur panjang panji dan Pak Ahok..❤,0
sebelum ancur,0
Ternyata bukan cm gw yg gemes sm jawabannya yg bukan jawaban😡😤,0
"𝘿 𝐄 𝘞 а d 𝐎 𝘙 аbikin hidup asyik , rezeki henti !",1
Ini bener2 presiden untuk rakyat Indonesia 😊,0
ngomong apa ini😶😌🙂😀😃😄😁,0
"wih , sih 𝘼𝙇𝙀𝙓𝙄𝙎17 trending gitu ?",1
 @KaonimeCrack1945  wkwk absolute cinema,0
" @SulisTyowati-el8kl  ngegas dari mana? 🤠 mau dong rujukannya, share link nya kakak",0
"cs ramah , proses gampang , pokoknya oke",1
😂😂kekowek dulu ga sih😂,0
Yah gws deh ni negara,0
ghacoorr nya kelewatan sumpah-ga ru da ho ki,1
seru nich 𝗦𝗚𝗜𝟴𝟴 cair,1
Huawei: triple kill,0
kasih●𝗠𝗮𝗻𝘂𝘁𝟴𝟴●yang tiada batas,1
Bukan nglantur tapi sepertinya memang tidak paham,0
Wajib trending yok!!!!!,0
next nya 4 lipet,0
Good job BTX👏🏼,0
​ @saladinwarrior  11/100 ketinggian yaa... Hahahahaha...,0
Tidak Menjawab,0
Tensi tinggi semua😂,0
gas big bos,0
"kenal alexis17 , gue tabungan .",1
"λlexis17 , bikin maxwin gampang",1
"wapres Kuah seblak .,...malu2in aja",0
punya anaknya crazy rich tanjung priokk 🤣🤣,0
Cariin kerja dong,0
Wkwkwkwkwk😂,0
lihat episode2 sblmnya emg klu kesannya kayak keburu buru touringx,1
✯𝙈𝘼𝙉𝙐𝙏88✯ tiap hari weede terus disini cuy,1
"Nyimak abang , 𝐒𝐆𝐈𝟖𝟖 Cair mulu 😁",1
"Please bang Panji next udang KDM, yang stuju Like,",0
"Seneng model riview gini , pakai bahasa sehari hari",0
Macan sirkus🤣🤣🤣,0
"Hari ini dapat rezeki besar dari 𝘈𝘟𝐋𝟽7𝟩, senang banget rasanya!",1
"alexis'17 gua suka banget main , mudah menangnya",1
gak pusing mikirin biaya rumah sakit kalo udah join alexis17 .,1
Asli bener bnget😂,0
merknya mirip nama adiknya giant (film doraemon),0
Pak Ahok yes mantap 2029,0
udah cair 700rupiahnya?,0
Biasa kalah pemilu kemaren ini blm move on,0
"swert bonanja mekswin , modal aja",1
"𝔭𝔲𝔩𝔞𝔲𝟽𝟽𝟽 ? TERBAIKK, jepe terus bro!",1
beh CROSSDRIFT 🔥🔥🔥🔥,0
mana 19juta lapangan kerja yg kau janjikan? oh lupa khusus ordalmu ya,0
Rasakan keajaiban 3:17 hari ini di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1
Gurih2 sedap tembakan nya,0
Fix gak nyesel! ⚡ALEXIS17⚡ itu andalan gue sekarang!,1
"Barang2nya RECARO emang bestt sihh, jadi kerenn bangett inii!!",0
modal peroleh 𝘋𝐎𝑅a𝟳𝟳 percaya berwirausaha .,1
Semangat bang buat konten nya 😊Salam 𝗪𝗘𝗧𝗢𝗡𝟴𝟴! gampang Jepe,1
p͎u͎l͎a͎u͎w͎i͎n͎ tuh kayak udah lifestyle ya ?,1
itu tetangga gw tiap sore main di P U L A U W I N,1
"bro alexis17 , ngadain giveaway nih , hadiahnya liburan keliling dunia",1
Setuju...up²,0
Anda kok betul,0
"sumpah , maen udh hoki",1
2:25 langsung 𝐒𝐆𝐈𝟖𝟖 bang,1
Punyaa Farel ini bukan ya?,0
Punya farell?,0
sih 𝘼𝙇𝙀𝙓𝙄𝙎17 trending gitu ? gila ?,1
mamang bener,0
Bang review infinix not 50s 5g,0
Ｐｕｌａｕ７７７ makin menarik tiap harinya,1
Tidak menjawab sama sekali dari keluh kesah rakyat,0
"ubur ubur ikan lele , 𝑨𝑳𝑬𝑿𝑰𝑺17 nih lee ! .",1
"Klo kamu gak yakin dgn keputusanmu, buat apa ngambil keputusan?",0
sama wkwkwkw,0
Iya bg saya langsung beli. Beli kacang biar asik nonton review nya,0
vivo x200 ultra bng,0
Nunggu nanti tahun 2050 pas harga nya udh turun di 2 jutaan 😂😂😂😂😂,0
"MANDALIKA77 bikin senyum gak berhenti, mantap pol!",1
blunder terbesar wowo adalah membuat acara ini  😆🤣🤣,0
"Org baru d pake, MANTAP!",0
Pengen beli besok tapi pas liat jarak tempuh nya pendek cancel aja,0
Kalau mau beli phev mending chery tiggo 8 CSH,0
jurus skak mat 4 langkah andalan gue nih 😂,0
Tapi bo'ong,0
10:12 masa ngga tau ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 ═─ si ? tempatnya para pemenang,1
PS terobosan nya apa ya?,0
"Gila, foto siomay aja jadi estetik banget 9:10",0
Mantap aura amfibinya keluar,0
"Next tambahin segment ""Mobil yang kita beli IIMS 2025""",0
Di ims ada mobil diesel g bang,0
 @muhammadhaidar3287  kamu bicara apa? Sy kurg paham,0
Ternyata benar apa kata Pak Anies Baswedan saat debat capres kemarin 😔,0
"Makan indomie sambil baca gorengan di komen ini, uii sedapnyoo",0
solusi penghilang stress cuman alexis17 .,1
fitnah apa fakta nih?,0
Trending #1 euy ✩░▒▓▆▅▃▂▁𝐌𝐀𝐍𝐃𝐀𝐋𝐈𝐊𝐀𝟕𝟕▁▂▃▅▆▓▒░✩,1
Alay balapan kok bawa hal ga perlu,0
reall sihh lbwk mah juaranya di jepang🤣,0
Buka pintu kebahagiaan di ＭΛＮDALIKΛ𝟟𝟟,1
"Bekas lipatannya baru keliatan pas udah di bahas, emang keren nih hp",0
 @AgamSeftian  itu dri pemprov DKI loh,0
Kyk sanggup aja cil. Omong kosong tok,0
TRENDING 1 GILAA MAMEEEN ＭＡＮＤＡＬＩＫＡ７７,1
Mobilnya rusak parah bang 😢,0
Jiwa miskinku bergetarrrrrrr,0
Lebih seru baca komen nih 😅,0
"gile tipis banget, battery berapa mah dah itu",0
Yg kemarin ngeluh nunggin konten Crosstrek ini mana ya?,0
Beli kerupuk buat nonton gadget in,0
Menurut ku velg nya cocok aja karena mobil nya SUV,0
hp yg kek di review zi iShowsspeed keknya yg pas di cina,0
Hidup penuh keceriaan bersama M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1
5:57 ada itasha kobo cui,0
Hancur sudahh 🤣🤣,0
Makin gajelas😂😂,0
Keren parahhh,0
kirain upload Dipo crash 😅,0
Didikan Bu Kantin ini pasti😂😂,0
Emang gak ada yang se-gampang ALEXIS⭐17⭐ kalo soal dapetin cuan.,1
Hari Jum'at gak upload bang.,0
1:30:20 MAAF YA TAPI KAN SUDAH BERJALAN PULUHAN TAHUN,0
beuhh kameranya🤤🤤🤤,0
karakter favoritku muncul ! alexis17 suka karakter .,1
Di hp kok ga keliatan ya yg dislike brp?,0
​ @mimikreeimut yoiiii wkwk,0
❤ 𝐒𝐆𝐈𝟖𝟖 ❤,1
"maen , lgsng gacor parah",1
gak pendidikan menang alexis17 .,1
"Oke,,mobil impiannya udah ada,,tinggal dapat uangnya bagaimana?",0
suka gimana 🆄🅻🆄777 update,1
Semoga bisa memiliki 🙏🙏🙏,0
ya begitulah dunia... selalu menggoda,0
Engga si.  Yang aneh mata lu aja,0
"Gak sabar buat main lagi di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, karena rezeki datang tak terduga!",1
11/100 is real!!,0
"pak, saya nonton lebih 3 jam, dan saya khawatir😢",0
Thank you Mr Jeje ! 🔥🔥🔥🔥,0
"Terbaik ❤ memang kak , salam Weton88",1
Kenapa d jual 3 unitnya,0
"Sungguh pengalaman menyenangkan, hasil dari 𝘼𝑋𝘓𝟳𝟩𝟳 nggak ada lawan!",1
"𝐊𝐨𝐢𝐒𝐋𝐎𝐓 kasih skatter 500k , sih beneran gokil !",1
Langsung beli nasi padang,0
19 jt lapangan kerjax apa kabar pak?,0
rangka esaf minder tuh,0
"alexis'17 gak boong , dsini hoki mulu",1
Saya akan sangat dukung kalau pak BTP nyalon capres,0
Ini pelangi bahaya ini🗿😂,0
mobil bang dipo gimana kabarnya padahal baru jadi😢,0
"Wahh om kurussssss, congrats om, keceee",0
mana nih vid baru,0
Gue rela ninggalin nongkrong demi fokus di ALEXIS⭐17⭐.,1
1:48:03 best part,0
emng bener kemarin udah coba probet gas ahh 𝐒𝐆𝐈𝟖𝟖 kawan berbuah manis,1
"sumpah , dapetin info 𝘼𝙇𝙀𝙓𝙄𝙎17 ?",1
"coba , lgsng jepe kali",1
Yang ditunggu tunggu,0
Ｐｕｌａｕ７７７ bikin hari makin berwarna,1
"​ @pinkgangsta6157  nah iya, yg waktu diundang kadin itu keliatan kosongnya 🤣🤣🤣",0
Masterpice telah tercipta,0
𝐀G𝘜𝘚TO𝘛𝘖 sedang mendapatkan perhatian belakangan ini. Lihat apa yang ditawarkannya.,1
"WD gampang banget, nggak pake ribet",1
ngomong apa 😂,0
oke mantap mandalika77... udah wd ya otw mabar sama teman jg,1
Mantap..!!,0
lagi nunggu case nya,0
"Gue sih percaya aja sama ALEXIS⭐17⭐, gak pernah ngecewain.",1
"Dunia otomotif indonesia....makin maju.
....Garasi drift....jaya",0
"Tiap hari ada aja hal baru di 𝘈𝐺𝐔𝑆𝐓𝑂𝙏𝘖, bikin penasaran dan excited terus!",1
"Modal kecil wede besar, gacir abis",1
"Jika Anda menghargai efisiensi dan kemudahan penggunaan, А𝐗𝐿𝟳7𝟽 layak dicoba.",1
"setuju, khususnya uni lubis ketika nanya ruu tni",0
@Dilann9  daerah saya kota belum ada 😂,0
Saya lebih suka mobilnya aldibosar,0
"Asli,,ngakak kocak pas part ini 🤣🤣",0
alexis17 ! tuh emang bener-bener ngasih peluang orang milyarder,1
24:47 wkwkwkwwk BEST FRIEND ciyeeeeee 🤣🤣🤣,0
oke alexis17 gas gas gas,1
Aaaaaaa gila keren bangetttt bang gokillll❤,0
mobil astronot neh bang? wkwkw,0
"Solusi stunting itu pas di kandungan, bukan pas udah sekolah.",0
setia ? buset 𝑨𝑳𝑬𝑿𝑰𝑺17 udah setia ! .,1
Kesini karena punya HP,0
Mobil disel sing paling proper,0
11/100 Is Real...,0
Emang kalau diopening biasanya banyak jebakan. Jangan lengah,0
Lexus ga ikutan ya??,0
Awokawoakwok awas di serang penyefong nya 🤣,0
Sotoy sotoy,0
49.900.000 ngab 😂 j2 prem cuma 100k,0
TONG KOSONG PASTI NYARING SEKALI BUNYI NYA,0
​ @nyomansuwirtanaya2387  bisa jadi presiden?,0
"utama, itu bisa dirasakan★𝗠𝗮𝗻𝘂𝘁𝟴𝟴★",1
“RATA KANAN”!!!,0
keren . gas mari kak 𝐒 𝙂ｉ𝟖 𝟖,1
"Sumpah ya, bagian ini  gw ulang ulang berkali kali sambil ngakak",0
"terimakasih selalu upload bg, walaupun masih sibuk🎉𝐒𝐆𝐈𝟖𝟖",1
maen gacor abis,1
Dua orang ini lebih baik saling beroposisi. Sama2 pinternya,0
Crostrek kapan nichh,0
Dan akhirnya mercy & lexus tidak hadir,0
Next review mobilnya king Dio,0
"sangat memudahkan
thanks",0
Yyahhh crashhh,0
"bro , bilang , 𝘼𝙇𝙀𝙓𝙄𝙎17 top markotop !",1
"Mantul banget 𝓅 𝓊 𝐼 𝒶 𝒰 𝟩 𝟩 𝟩, jepe lagi nih.",1
"Bray.... di cari bapakmu, suruh pulang mandi gih...",0
Baru sadar kalo selama ini di tipu sama mobil Jepang,0
Sukaaa bangettt sama 𝐏𝐑𝐎𝐁𝐄𝐓𝟖𝟓𝟓,1
Nambah 10 juta lg dpet daihatsu granmax blindvan bekas 😂,0
Prabowo hanya mendongeng sih kataku 😊😊😊,0
"hahahha, kenapa begitu kae",0
" @rayhanyovi  bener banget, tadi mau bilang gini juga",0
Yaudah langsung beli gan,0
Saya kok rasa sedih liat mobil ini setelah insiden 😥,0
"kosong, useless...",0
akses 𝘼𝙇𝙀𝙓𝙄𝙎17 keren sih .,1
TIM YG GA BISA TIDUR LANGSUNG NONTON GADGETIN ✋,0
the real kaya wkwk tanpa banyak sponsor,0
11/100 tuh kegedean ini harusnya -11/1000,0
Di tunggu tunggu,0
" @tonyramadan8201  menurut ku pribadi ketiganya gak ada yg meyakinkan bang,,",0
terima kasih a𝙂𝙐s𝙏о𝙏o ! menang kebutuhan keluarga .,1
"Senangkep gue, dia malah nyalahin rakyatnya wkwkwk",0
"Enak yah dia sudah nyobain jdi wapres😂😂😂 , karena bonus paman",0
@newpedia2541  5-10 tahun itu seumur hidup untuk Pasar Teknologi.,0
tugas sekolah sepertinya😂,0
"Diskusi terekam aja gaslighting mulu, ngelantur🤣",0
"ＭΛＮDALIKΛ𝟟𝟟 gk usah ragu, 1:54 coba sekarang juga",1
Gelang lo bang😂😂😂,0
"​ @angeliart_ rezim kok dibela, harga diri lu serendah 700 perak per komen?",0
Hahaahaha bener,0
"Badan Lo yg bagus bg,,,keren bgt timnas",0
"sketer muncul , auto jepek",1
"alexis17 , bikin gue lunasi utang seminggu , modal 100rb",1
Baru je siap dah crash mohon tabah yer mas dipo,0
"Keren sih 𝔭𝔲𝔩𝔞𝔲𝟽𝟽𝟽, main bentar auto jepe.",1
"sehat salam λlexis17 , gampang jepe",1
"swert bonanja gacir pol , auto wede",1
"Itu layarnya punya samsung, dan kerja sama dengan samsung",0
Mobil ini cocok untuk kendaraan dinas saya sebagai kepala desa,0
"Rezeki tak terduga datang dari 𝘼𝐆𝑈S𝐓ОT𝙊, makasih banyak!",1
Gurih banget emang V8 N/A,0
Ulas full carman nya om fitra eri yg crast d mandalika bro..😊😊😊,0
salam satu hati kita bersama setia di ✦𝗠𝗮𝗻𝘂𝘁𝟴𝟴✦,1
"Gates gacur banget hari ini, auto wede",1
"bang, bahas mas Dedi Mulyadi dong gubernur jabar",0
Kalo dukung timnas...udahain beli yg ori gaes...,0
"alexis17 , emang ga matinya , rame promo",1
apalagi ini 07:01 M A N D A L I K A 7 7,1
"untung gak remap , kerjanya",0
"alexis 17 emang top dah , ga bikin kecewa",1
Dapet apa?,0
"Paling jawabannya ""biasa saja""  ""sudah biasa"" dst",0
gak skill jago menang alexis17 .,1
"main santai а𝘎𝙐𝙎𝐓ot𝑂 , eh dapet menang ! gak ketinggalan !",1
Pemimpin suram,0
Wajib coba! Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥,1
Lebih menarik baca komentar 😂,0
"ngeri , sepupu gue smp aja tau p͟͟u͟͟l͟͟a͟͟u͟͟w͟͟i͟͟n͟͟ .",1
"Ketik aja ""ndasmu"" 😂😂😂",0
"anti lelet , alexis17 emang gacor .",1
Dari utang numpuk jadi sultan abis main di 𝘋𝐄𝘞𝐀𝐃O𝐑𝘈,1
"alexis17 , emang top dah , ga bikin kecewa sampe jaman",1
eeee eee terus paaa,0
Sering bngt gua ngeliat towing nya garasi drift di rawa domba,0
sekarang mana brz farel😅,0
21:19 yg gak nonton sampe abis mana tau 🤭,0
Makasih kohh,0
Sponsornya keren semua plus overall look mobil ini emang top 👍🏽,0
fufufafa was wes wos,0
alus pisan mandalika77 wkwkwkw,1
"Kopet njlepet, nyocot apa sih",0
"Klu kerja masih di cariin ortu, mending gk usah mengedukasi deh.",0
Urusin aja makan Luhh,0
0:48 khodam rebahan gw ketar ketir dengernya 😅,0
suka bgt jok sm kaki2 nya ciamik,0
Kasian 212 tong 😂😂,0
"alexis17 ! emang ga duanya , pelayanan vip member seumur hidup",1
​ @ZOE-TW dari pada ip 16 masih 60hz😂😂,0
bener pula 0W0 Membantah😂,0
Emg terlalu OP pak Ahok ni.. saluttt 🫡🫡🫡,0
​ @Fate-v9f Ini buat bisnis bro bukan buat game🗿,0
9:11  bang tadi jam segitu menang besar w di 🚩𝐒𝐆𝐈𝟖𝟖🚩,1
pengen cepet sukses ? alexis17 solusinya !,1
keberhasilan . 𝗣 𝗟 𝗨 𝗧 𝗢 𝟴 𝟴 emang gacor,1
bonus dari babe,0
​ @sandymartono7029  jiakhhh raiso nimpali langsung nisuhi Wong 😂,0
​ @AnggoroDps_9 buzzer ya? Niat banget balesin hampir semua komentar?😅,0
Masih setia dengan rem avanza😂,0
Saya Mau juga beli.. Dmn itu?,0
Hahhhhh🫠  onooo onoo,0
Fyi beberapa velg method dibuat di indo🔥,0
"Cuma 50 jutaan aja , anyiiiiing 💀💀",0
jujur jawabannya JELAS banget,0
"Wede cepat, pelayanan ramah banget",1
TIM YG LAGI CARA UNTUK NGUMPULIN DUITNYA UTK BELI INI HAPE,0
"sayang realitanya kamu ga di situ, belum levelmu bro",0
"yo apik tenan iki , gampang banget dapetnya",1
"kalau real terjadi, puasa daud gua",0
JAKA SEMBUNG BAWA GOLOK...,0
keren mobil nya,0
Mingirrrr lu misqueenn....,0
Orang kaya kalo lupa unik ya. “Mengingatkan gw kalo punya X max😢😢,0
"Aniesnya kasian, gak bisa ngimbangin",0
Kamera yang buat ngonten kamera apa kak ziko?,0
thanks a lot!! 🫰,0
"parah , 𝘼𝙇𝙀𝙓𝙄𝙎17 keren banget ! pokoknya ?",1
"Konten yang gw tunggu sehabis pulang kerja gas ramaikan bro biar mledak vidionya ,Salam ⭐𝐒𝐆𝐈𝟖𝟖!",1
 @AnggoroDps_9  anggoro jadi buzzer sumbangsih?,0
oalahhh gua prnah cog main alexis17 bnran lgsg wd wkwk,1
"26:18 ""boleh di buka mas?"" Tulisan di wing menjawab",0
sumpah terbaik cuman 𝘼𝙇𝙀𝙓𝙄𝙎17,1
"Kasian bgt dah crash aja, gara2 keinjek bodykit copot kali ya",0
main 𝐌 𝐈 𝐘 𝐀 𝟖 𝟖 tuh kayak dapet thr !,1
pawpaw4d pengalaman seru menyenangkan !,1
Fix gak nyesel! ⚡ALEXIS17⚡ selalu kasih kejutan seru!,1
"udah blunder, mana jalan kudanya aneh dipojok gitu wkwk",0
"gampang pisan , hasilnya langsung kerasa",1
Nyok kite dislike rame rame nyok 👎😅,0
"gak nyesel deh bergabung pawpaw4d , peluang menang !",1
Nunggu yg di lipat 10 baru beli,0
Nah ini yg ditunggu2,0
SETUJU!!!,0
mimpi lo dibiayai pu lau tujuh tujuh tujuh—asal lo coba .,1
𝘋𝐄𝘞𝐀𝐃O𝐑𝘈 bikin maxwin makin gampang,1
31:27 itu ga malu apa ya motoran sambil main hp sampe masuk yt😂,0
Ayokkk Bus Pariwisata area Jaw Tengah GERCEP 🤩🤩🤩,0
"hiburan bikin happy menguntungkan , 𝘿oяа𝟩7 !",1
"sis , 𝘼𝙇𝙀𝙓𝙄𝙎17 ? oh , viral ?",1
@SIGMATANIC66  iya juga ya om malah jadi alay,0
Mana nich buzzer nyaa,0
Seru abis! Langsung hoki sejak join 🔥⚡ALEXIS17⚡?🔥,1
Yah telat. Total dislike nya udh dihide 😩 mau nambahin pdhl🙏🏻,0
" @Andi.Maulana  dikit2 anies,,kangen lu",0
gue sih yes 𝘼𝙇𝙀𝙓𝙄𝙎17 . .,1
hapuslah itu komen ᗩᗷGᗯIᑎ,1
𝐏 𝐋 𝐔 𝐓 𝐎 𝟖 𝟖 mdal udah gaciirr abis,1
Main motor xmax sekali modif langsung tamat kek nya😭😭,0
​ @user-hm5ul7db2x  buzzer kali yang gak bisa nangkep argumen orang lain 😂😂,0
"@abdullahmaarif-qz2rx  3 motor itu bg, adv nouvo sm vario",0
"a l e x i s 1 7 emang top dah , ga bikin kecewa sampe kiamat",1
Hoki gw di 𝓟 𝓤 𝓛 𝓐 𝓤 𝓦 𝓘 𝓝 sih 😭,1
udah snapdragon 6gen4,0
Malaysia brooo,0
"​ @massuhada5461 betul sekali😂, tapi emang ga nyambung sih 😂😂",0
"bau bau pildun, bismilah",0
Kalau mau nge dim lampu jauh g mn bang ridwan?,0
Tetap Baik-GoodFriends,0
7:32 LET DAVID COOK !!!!!!!!!! dayymmnnnn,0
Mobil di film,0
Pon pentingnya adalah cara menyembunyikan dislike....,0
"Wede brusan lancar, mntp banget sih",1
skill combo keren parah ! alexis17 terpukau .,1
Malah ngang ngong ngang ngong yang ada,0
𝘼𝙇𝙀𝙓𝙄𝙎17 udah terbaik ! .,1
Salah satu Mobil SUV Favorite Aku Mobil Ini Hummer ev😂,0
GD TERBAIK GD 🔥🔥🔥🔥,0
"mobil yg direview jaecoo, iklannya mitsubishi",0
Beli kopi kapal api kan bang? 😂,0
"ALEXIS-17☯ tuh emang beda level sih, ga kaya yang laen",1
Saya Apresiasi Pak Prabowo mau berdialog dengan terbuka...,0
Waahhh... super sih ini teknologinya. Sangat keren...,0
gila cok temen udah wede 50jt di𝘼𝙇𝙀𝙓𝙄𝙎17 .,1
pak Ahok jadi presiden please,0
Gua sih tim geleng pala,0
beli infinix atau keluarganya,0
tanggung . kenapa sekalian ngga 1 milliar harganya.,0
Ada kalo ultah bawa KTP ke puskesmas. Dikasih cek kesehatan gratis,0
"Modal kecil nggak masalah, yang penting hasilnya gacir kayak di 𝐀𝑋L𝟩77!",1
Info darimana,0
Jersey nya bagus tuh kapan rilis😂,0
"Beneran deh, Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥",1
Mau dong mandalika77,1
Baiknya merk  yg      sdh  dikenal,0
"auto cuaan , top banget p͓̽u͓̽l͓̽a͓̽u͓̽7͓̽7͓̽7͓̽ .",1
Ya itu tugas pak wapres 😅,0
udah top markotop cuman 𝘼𝙇𝙀𝙓𝙄𝙎17,1
Pasukan gohib ayo gabung di 𝐁𝐔𝐊𝐈𝐓𝟖𝟖8,1
Pereman komplek tu bro😊😊😊,0
serius nanya deh alexis17 ?,1
7:33 jadi terjawab semua kenapa pakai velg itu,0
Pemuja cumi darat biasanya nih,0
duh mba Denza,0
HARMONY OS MELEBIHI GOOGLE,0
"wede mantap , seketer ​r​ajin",1
Orang dalam solusinya,0
Tar mungkin pake Vios nya pesulap merah 😂😂😂😂,0
salam dari✯𝗠𝗮𝗻𝘂𝘁𝟴𝟴✯ welllllll,1
Pengangguran,0
perkiraan pajak tahunan untuk yang hybrid nya berapa ya ?,0
Gg bgus lancar,0
 @MuhammadMudayin  dibayar brp jadi buzzer bang?,0
"edan , 𝘼𝙇𝙀𝙓𝙄𝙎17 bikin hidup gue simpel , asli . tenan .",1
𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖 Tempat ngadu nasip wkwkwk,1
Gaskeun bang bikin konten motor 😁😁,0
S15 lu kmna bg😢,0
Ngobrol serius tapi kocak bangeeeet 🤣🤣🤣🤣🤣🤣,0
WKWKWK MANA BS JWB,0
Lipatan nya masih belum rapi kaya Samsung si,0
Rezeki dari 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 emang gak terduga! Terima kasih ya Tuhan!,1
✤𝐌𝐀𝐍𝐔𝐓𝟖𝟖✤selalu jadi andalaanku kalau akhir bulan,1
Makasih bang,0
"mahal bet di indo, hmmm karna bea cukai 😮",0
𝐃е𝑊𝐴𝘿𝑂𝐑𝘼 menawarkan kesempatan belajar orang .,1
udah temen bilang 𝘼𝙇𝙀𝙓𝙄𝙎17 seru abis ! .,1
wkaokwako anjim,0
Jelajahi dunia keceriaan di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳,1
Seru abis! Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥,1
"bro alexis17 ! ngadain giveaway nih , buruan ikutan deadline",1
Rasakan semangat baru di 12:16 🅱️UK𝐼𝑇 ８8𝟴,1
Coba hal baru main motor bang,0
𝐌𝐢𝐘𝐚𝟖𝟖 manis gabung !,1
Gmna ya kan kmren crash,0
Gak perluh pintar.. Yg penting punya bapak dan orang dalam😅,0
"""Minggir lu miskin"" langsung ku tutup vidionya bang david 😅",0
"yang ditunggu2, ─═𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵═─ sensa terus",1
ngasih terus itu web 𝐁𝐔𝐊𝐈𝐓𝟖𝟖𝟖 ..,1
